true_text,pred_text
"รวมถึงค่าใช้จ่ายในการขายและบริหารที่เราซื้อกิจการเข้ามา
มันก็จะต้องรวมเข้ามาในงบ consolidate",ถึงค่าใช้จ่ายในการขายและบริหารที่เราซื้อกิจการเข้ามามันก็จะต้องรวมเข้ามาในงบความสำเร็จ
"ด้วยนะคะ
แล้วก็เรื่องของการที่เราขยายสาขาในออสเตรเลียนะคะ",ด้วยนะคะแล้วก็เรื่องของการที่เราขยายสาขาในออสเตรเลียนะคะก็มีข้อ
"ก็มีการจ้างพนักงานเพิ่มขึ้น
มีเรื่องของค่าโฆษณาประชาสัมพันธ์",มีเรื่องของค่าโฆษณาประชาสัมพันธ์
"มีค่า เอ่อ ไอที ของ
ออสเตรเลียที่ปรับเพิ่มขึ้นมาในรอบนี้ค่ะ",มีค่าไอทีของออสเตรเลียที่ปรับเพิ่มขึ้นมาในรอบนี้ค่ะ
"เอ่อ นอกจากนี้นะคะ ใน
ในงบการเงินในรอบนี้",นอกจากนี้นะคะในงบการเงินในรอบนี้
"มันก็จะแสดงเรื่องของการตั้งสํารอง
ผลขาดทุนทางเครดิตที่คาดว่าจะเกิดขึ้นหรือ",จะแสดงเรื่องของการตั้งสำรองผลขาดทุนทางเครดิตที่คาดว่าจะเกิดขึ้นหรือ
"โดยส่วนใหญ่ก็จะมาจากกิจการร่วมค้าในแอฟริกาใต้นะคะ
ซึ่งก็อาจจะมีความล่าช้าในการดําเนินโครงการใหม่นะคะ",ส่วนใหญ่ก็จะมาจากกิจการร่วมค้าในแอฟริกาใต้นะคะซึ่งก็อาจจะมีความล่าช้าในการดำเนินโครงการใหม่นะคะ
"ถัดไปค่ะ เป็น ในส่วน บรรทัดของ
exchange gain loss นะคะ ก็คือใน",ถัดไปค่ะ เป็นในบรรพัดของ exchange gain loss นะคะ ก็คือใน
"ecl นะคะ
อยู่ที่ 20.2 ล้านบาทนะคะ",อีซีเอลนะคะอยู่ที่ยี่สิบจุดสองล้านบาทนะคะ
"ในไตรมาส เนี้ย
อย่างที่บอกตั้งแต่ต้นว่าได้รับความผันผวนนะคะ",ในไตรมาสนี้อย่างที่บอกตั้งแต่ต้นว่าได้รับความผันผวนนะคะ
